step,fixed_time,frame,input_x,input_y,desired_vx,desired_vy,desired_vz,target_ax,target_ay,target_az,applied_ax,applied_ay,applied_az,grounded,stepped,step_rise,Player_vx,Player_vy,Player_vz,Player_avx,Player_avy,Player_avz,ChestPhysics_vx,ChestPhysics_vy,ChestPhysics_vz,ChestPhysics_angle_x,ChestPhysics_angle_y,ChestPhysics_angle_z,ChestPhysics_rel_avx,ChestPhysics_rel_avy,ChestPhysics_rel_avz,ThighPhysics_L_vx,ThighPhysics_L_vy,ThighPhysics_L_vz,ThighPhysics_L_angle_x,ThighPhysics_L_angle_y,ThighPhysics_L_angle_z,ThighPhysics_L_rel_avx,ThighPhysics_L_rel_avy,ThighPhysics_L_rel_avz,ThighPhysics_R_vx,ThighPhysics_R_vy,ThighPhysics_R_vz,ThighPhysics_R_angle_x,ThighPhysics_R_angle_y,ThighPhysics_R_angle_z,ThighPhysics_R_rel_avx,ThighPhysics_R_rel_avy,ThighPhysics_R_rel_avz,ShinPhysics_L_vx,ShinPhysics_L_vy,ShinPhysics_L_vz,ShinPhysics_L_angle_x,ShinPhysics_L_angle_y,ShinPhysics_L_angle_z,ShinPhysics_L_rel_avx,ShinPhysics_L_rel_avy,ShinPhysics_L_rel_avz,ShinPhysics_R_vx,ShinPhysics_R_vy,ShinPhysics_R_vz,ShinPhysics_R_angle_x,ShinPhysics_R_angle_y,ShinPhysics_R_angle_z,ShinPhysics_R_rel_avx,ShinPhysics_R_rel_avy,ShinPhysics_R_rel_avz,FootPhysics_L_vx,FootPhysics_L_vy,FootPhysics_L_vz,FootPhysics_L_angle_x,FootPhysics_L_angle_y,FootPhysics_L_angle_z,FootPhysics_L_rel_avx,FootPhysics_L_rel_avy,FootPhysics_L_rel_avz,FootPhysics_R_vx,FootPhysics_R_vy,FootPhysics_R_vz,FootPhysics_R_angle_x,FootPhysics_R_angle_y,FootPhysics_R_angle_z,FootPhysics_R_rel_avx,FootPhysics_R_rel_avy,FootPhysics_R_rel_avz,camera_offset_x,camera_offset_y,camera_offset_z,camera_distance
1515,30.299989264455782,9110,0,0,0,0,0,-0.000143316691,0,-0.0009937208,-0.000143316691,0,-0.0009937208,1,0,0,2.86633258E-06,1.49011612E-08,1.987441E-05,0,0,0,-0.0006261578,-0.00147652626,-0.000222149509,-0.152191162,0.02880031,0.0466853045,0.00180841074,6.49611538E-05,0.0027544715,0.0001242885,4.38243151E-05,-0.000725508435,0.02406079,0.034679465,0.07408505,-0.00236790581,-1.401748E-05,-0.00175452838,0.000118706783,8.38786364E-05,-0.000544424634,0.0209178831,0.0335619524,0.07431908,-0.004843587,-0.00022741154,-0.00187469483,2.0908783E-05,0.00240747631,0.00102246623,4.92200375,0.0615218431,0.09430099,0.04989375,0.000102165606,-0.00014303597,2.09313475E-05,0.00240930915,0.00102197018,4.91948366,0.0600507446,0.09451,0.04957854,0.000100623045,-0.00014209075,-0.000316447,-0.000763982534,-0.0018103756,1.16534448,0.102209561,-0.0107421875,0.0247720145,0.00178374327,-0.00223021046,-0.000318144826,-0.00075365603,-0.00181301124,1.15605366,0.09945862,-0.0105896,0.0247814935,0.00179218315,-0.002249064,-0.5500161,2.13215256,2.73881,3.51421022
1516,30.319989257369613,9116,0,0,0,0,0,-0.000143404046,0,-0.0009933223,-0.000143404046,0,-0.0009933223,1,0,0,2.86807972E-06,-5.94556332E-06,1.986644E-05,0,0,0,-0.0006262162,-0.00148372352,-0.000222194314,-0.152191162,0.0288004931,0.0466845147,0.00180884555,6.558809E-05,0.00275549619,0.00012405045,3.46452E-05,-0.000733117864,0.0240369346,0.034679994,0.0740857646,-0.00240539154,-1.33805161E-05,-0.00175364444,0.000118918746,7.480383E-05,-0.0005479884,0.0209134519,0.0335624963,0.07432031,-0.00486161932,-0.000226513832,-0.00187599682,2.07654775E-05,0.002404049,0.00102522026,4.92217159,0.0615225956,0.0943020359,0.05007487,9.763863E-05,-0.000143664511,2.0842268E-05,0.00240553916,0.00102286786,4.91953754,0.0600515977,0.0945113748,0.0496670343,9.942032E-05,-0.0001410757,-0.00031467955,-0.00076302886,-0.001801928,1.16524982,0.102192372,-0.0107727051,0.0246497691,0.00177130208,-0.00223640352,-0.000317388272,-0.0007532835,-0.001808733,1.15604842,0.09945481,-0.0106201172,0.0247178245,0.00178624236,-0.002254174,-0.5500161,2.1321528,2.73881,3.51421022
1517,30.339989250283445,9123,0,0,0,0,0,-0.000143341749,0,-0.0009933753,-0.000143341749,0,-0.0009933753,1,0,0,2.86683371E-06,0,1.98674988E-05,0,0,0,-0.0006262065,-0.00147691369,-0.00022220143,-0.152191162,0.0288011264,0.0466858931,0.00180865463,6.606452E-05,0.00275210431,0.00012437324,4.38392162E-05,-0.000731239561,0.0240165628,0.03468079,0.07408563,-0.00239558984,-1.30434855E-05,-0.00175557716,0.000118809417,8.389354E-05,-0.0005484815,0.02090296,0.0335636474,0.0743199661,-0.004864379,-0.00022602026,-0.00187576725,2.10235357E-05,0.00241041183,0.00102527568,4.92220545,0.06152231,0.0943009555,0.04999415,9.783079E-05,-0.0001431975,2.09671252E-05,0.002410397,0.001023443,4.919579,0.0600521453,0.09451033,0.0496701449,9.929917E-05,-0.000141857337,-0.0003145152,-0.0007600039,-0.00180715509,1.16520286,0.1021747,-0.0108032227,0.0247413274,0.00177378545,-0.00222504837,-0.000317120168,-0.0007521063,-0.00180906826,1.156013,0.09944588,-0.0106201172,0.0247303843,0.0017847555,-0.00225303043,-0.5500161,2.13215256,2.73881,3.51421022
1518,30.359989243197276,9129,0,0,0,0,0,-0.000143443409,0,-0.0009934247,-0.000143443409,0,-0.0009934247,1,0,0,2.868867E-06,-5.96046448E-06,1.98684847E-05,0,0,0,-0.0006262044,-0.00148373842,-0.000222204166,-0.152191162,0.02880139,0.04668456,0.00180880539,6.55735857E-05,0.00275524822,0.000124581711,3.46004963E-05,-0.0007239062,0.0240377467,0.03468047,0.07408535,-0.00235953182,-1.402975E-05,-0.00175615808,0.000118858305,7.47442245E-05,-0.0005453304,0.0209095757,0.0335634649,0.07432003,-0.00484825531,-0.000227145021,-0.00187558343,2.141344E-05,0.00239828229,0.00102310127,4.92204046,0.06152144,0.0943012759,0.0498154722,0.000102978265,-0.0001432798,2.12422183E-05,0.00240308046,0.00102312712,4.91951656,0.06005225,0.09451027,0.049584534,0.000100799247,-0.000142367629,-0.00031649755,-0.0007713586,-0.00181337143,1.1652621,0.102194451,-0.0107727051,0.0248100832,0.00178996718,-0.00221051741,-0.0003175558,-0.00075776875,-0.00181181193,1.15601683,0.09945421,-0.0106201172,0.0247556157,0.00179210166,-0.002239788,-0.5500161,2.1321528,2.73881,3.51421022
1519,30.379989236111111,9135,0,0,0,0,0,-0.000143333382,0,-0.0009936516,-0.000143333382,0,-0.0009936516,1,0,0,2.86666636E-06,1.49011612E-08,1.98730231E-05,0,0,0,-0.000626175257,-0.00147654116,-0.0002221466,-0.152191162,0.0288007874,0.04668537,0.00180833123,6.48647547E-05,0.00275393785,0.000124350292,4.38094139E-05,-0.000725466642,0.0240585469,0.0346798226,0.074084945,-0.00236779684,-1.43701936E-05,-0.00175475155,0.000118950316,8.3848834E-05,-0.0005478777,0.0209063031,0.03356249,0.07431995,-0.004860671,-0.000227810451,-0.00187577924,2.10455819E-05,0.0024074614,0.00102251978,4.92200756,0.06152149,0.09430057,0.049893748,0.000101800513,-0.000143238358,2.11588722E-05,0.00241047144,0.00102258648,4.919568,0.0600516833,0.09451029,0.04966587,9.858676E-05,-0.000142016885,-0.000316374731,-0.00076405704,-0.00181036862,1.16534364,0.102206737,-0.0107421875,0.0247723218,0.00178383058,-0.002228096,-0.000317183149,-0.000752568245,-0.001809811,1.15601754,0.0994493142,-0.0106201172,0.0247442629,0.00178535329,-0.00225154962,-0.5500161,2.13215256,2.73881,3.51421022
1520,30.399989229024943,9141,0,0,0,0,0,-0.000143389436,0,-0.0009932487,-0.000143389436,0,-0.0009932487,1,0,0,2.86778754E-06,-5.96046448E-06,1.9864965E-05,0,0,0,-0.0006261759,-0.00148373842,-0.000222199742,-0.152191162,0.0288001467,0.0466844365,0.00180925732,6.467849E-05,0.002755366,0.000124161859,3.46153975E-05,-0.0007330695,0.0240344685,0.03467923,0.07408551,-0.002405644,-1.44030255E-05,-0.00175382453,0.000118950607,7.47442245E-05,-0.000548830139,0.02089378,0.03356174,0.07431951,-0.00486531155,-0.0002277092,-0.00187577284,2.08259971E-05,0.00240233541,0.00102528185,4.92217541,0.0615219176,0.09430158,0.05007508,9.735599E-05,-0.0001435233,2.104971E-05,0.0024047792,0.00102308416,4.91960669,0.06005067,0.09451008,0.0496702231,9.804392E-05,-0.000141736367,-0.0003148477,-0.000763088465,-0.00180203037,1.16524613,0.102190584,-0.0107727051,0.0246519558,0.00177163526,-0.00223799516,-0.000317007449,-0.0007559806,-0.00180913717,1.15597463,0.09944195,-0.0106201172,0.02472866,0.001785947,-0.002246531,-0.5500161,2.1321528,2.73881,3.51421022
1521,30.419989221938774,9148,0,0,0,0,0,-0.000143348472,0,-0.0009935927,-0.000143348472,0,-0.0009935927,1,0,0,2.86696832E-06,1.49011612E-08,1.98718462E-05,0,0,0,-0.0006262454,-0.00147654116,-0.000222172734,-0.152191162,0.0288001634,0.0466854423,0.00180848374,6.55102049E-05,0.00275407475,0.000124474216,4.38392162E-05,-0.000724155747,0.0240534861,0.0346792564,0.07408573,-0.00236079516,-1.37044453E-05,-0.00175567414,0.000118921278,8.38786364E-05,-0.000545165734,0.0209010039,0.0335617736,0.07431896,-0.004847469,-0.000226933582,-0.00187595084,2.10752241E-05,0.002407059,0.00102503528,4.92200661,0.0615203,0.09430114,0.04982122,0.000101073238,-0.000142801291,2.10095714E-05,0.0024086386,0.00102232478,4.919541,0.06005009,0.09450969,0.04958186,0.000100399826,-0.000141536919,-0.0003164372,-0.0007632524,-0.00181208842,1.16530442,0.102197707,-0.0107727051,0.0247896444,0.00178709649,-0.00222081575,-0.000317782833,-0.0007558316,-0.0018131301,1.15599859,0.09944669,-0.0106201172,0.0247862432,0.00179167406,-0.00224318681,-0.5500161,2.13215256,2.73881,3.51421022
1522,30.439989214852606,9154,0,0,0,0,0,-0.000143432961,0,-0.0009934101,-0.000143432961,0,-0.0009934101,1,0,0,2.86865816E-06,-5.96046448E-06,1.98681955E-05,0,0,0,-0.0006262059,-0.00148372352,-0.00022217723,-0.152191162,0.02880011,0.0466845259,0.00180897943,6.523538E-05,0.00275539723,0.000124459126,3.46452E-05,-0.000732362445,0.0240351781,0.03467927,0.07408572,-0.00240185158,-1.37829393E-05,-0.00175551837,0.000119053875,7.483363E-05,-0.0005446864,0.0209147129,0.0335617624,0.07431967,-0.00484499941,-0.000226891469,-0.00187653129,2.094323E-05,0.00240400434,0.00102473889,4.922182,0.06152122,0.0943010747,0.0500713773,9.872929E-05,-0.000142757912,2.10571689E-05,0.00240430236,0.001021943,4.91948843,0.0600503758,0.0945105553,0.0495793074,0.00010170434,-0.000141086362,-0.0003148166,-0.0007644594,-0.00180298835,1.16522551,0.102187023,-0.0107727051,0.0246728659,0.00177179032,-0.002235521,-0.000318174629,-0.0007557571,-0.00181258237,1.15605056,0.099459,-0.0105896,0.02477105,0.00179272681,-0.002248332,-0.5500161,2.1321528,2.73881,3.51421022
1523,30.459989207766437,9161,0,0,0,0,0,-0.000143332785,0,-0.0009935851,-0.000143332785,0,-0.0009935851,1,0,0,2.86665454E-06,0,1.98716953E-05,0,0,0,-0.000626255234,-0.00147654116,-0.000222187547,-0.152191162,0.02880078,0.04668544,0.00180855289,6.613658E-05,0.00275467942,0.000124469763,4.38541174E-05,-0.000724279264,0.0240541622,0.03468014,0.07408546,-0.002361013,-1.29556383E-05,-0.00175595493,0.000118536496,8.389354E-05,-0.0005477482,0.0209117644,0.03356293,0.07431942,-0.004860736,-0.000225987314,-0.00187433453,2.12004343E-05,0.00240702927,0.00102430163,4.92201376,0.06152132,0.0943011642,0.0498196371,0.0001019593,-0.00014307088,2.08852016E-05,0.00241047144,0.001022617,4.919542,0.0600522831,0.09451021,0.0496655442,9.989369E-05,-0.000142551871,-0.000316240825,-0.00076392293,-0.00181276072,1.1652869,0.10219679,-0.0107727051,0.0248018615,0.00178736192,-0.00221616356,-0.000317245926,-0.000751465559,-0.00180933811,1.15605068,0.09945443,-0.0106201172,0.0247311927,0.00178553385,-0.00225401,-0.5500161,2.1321528,2.73881,3.51421022
1524,30.479989200680272,9167,0,0,0,0,0,-0.000143421727,0,-0.000993287,-0.000143421727,0,-0.000993287,1,0,0,2.86843351E-06,-5.94556332E-06,1.986573E-05,0,0,0,-0.0006261363,-0.00148369372,-0.000222182687,-0.152191162,0.02880034,0.04668441,0.001808708,6.491891E-05,0.0027550573,0.000124462444,3.46899033E-05,-0.000732728338,0.02403347,0.0346794873,0.0740857646,-0.00240394613,-1.44503474E-05,-0.00175530871,0.00011884269,7.481873E-05,-0.0005487445,0.0209004842,0.03356221,0.07431967,-0.004864913,-0.000227703058,-0.00187522161,2.101322E-05,0.00240577757,0.00102356647,4.922186,0.0615221076,0.09430172,0.0500694178,9.801971E-05,-0.0001429685,2.07798E-05,0.0024048388,0.00102370849,4.919584,0.0600510165,0.09451023,0.04967167,9.778635E-05,-0.000141370285,-0.000314640347,-0.0007621348,-0.001804286,1.16524446,0.102184266,-0.0107727051,0.0247004535,0.00177095179,-0.00223465357,-0.000317195954,-0.0007549077,-0.00180832716,1.15600193,0.09944606,-0.0106201172,0.0247124657,0.00178593863,-0.00225048652,-0.5500161,2.1321528,2.73881,3.51421022
1525,30.499989193594104,9173,0,0,0,0,0,-0.000143334881,0,-0.0009935892,-0.000143334881,0,-0.0009935892,1,0,0,2.8666966E-06,0,1.98717753E-05,0,0,0,-0.000626215537,-0.00147691369,-0.000222177361,-0.152191162,0.02880037,0.04668592,0.00180862914,6.55388649E-05,0.00275185076,0.000124571772,4.377961E-05,-0.000724434271,0.0240510628,0.034679614,0.07408509,-0.0023620578,-1.35508471E-05,-0.00175625586,0.000118836018,8.383393E-05,-0.000545009854,0.0209085867,0.03356239,0.074319765,-0.00484680431,-0.000226756223,-0.00187562255,2.11642946E-05,0.002405718,0.00102357,4.92201471,0.06152133,0.0943006,0.049818106,0.000102577927,-0.0001426604,2.10778089E-05,0.0024086982,0.00102303736,4.91952038,0.0600508451,0.09451024,0.0495832749,0.000100651188,-0.000141979937,-0.0003165671,-0.000766783953,-0.00181285175,1.16529608,0.1021997,-0.0107727051,0.02480226,0.00178869674,-0.00221688766,-0.000317745085,-0.000754863,-0.00181245967,1.15601659,0.0994513,-0.0106201172,0.0247721262,0.00179126952,-0.00224521384,-0.5500161,2.13215256,2.73881,3.51421022
1526,30.519989186507935,9179,0,0,0,0,0,-0.0001434181,0,-0.0009933108,-0.0001434181,0,-0.0009933108,1,0,0,2.868361E-06,-5.96046448E-06,1.986621E-05,0,0,0,-0.0006262034,-0.00148375332,-0.000222179224,-0.152191162,0.0288004,0.0466846,0.00180899038,6.53840543E-05,0.00275525474,0.00012418392,3.46899033E-05,-0.0007327834,0.0240305271,0.034679614,0.0740853846,-0.00240396033,-1.38511959E-05,-0.00175412826,0.000118864089,7.484853E-05,-0.0005480916,0.0209035072,0.0335622877,0.0743198246,-0.00486191362,-0.000227075478,-0.00187554432,2.098315E-05,0.00240518153,0.00102354609,4.92218637,0.0615225546,0.0943020955,0.0500695035,9.853667E-05,-0.0001437849,2.10030539E-05,0.002406016,0.00102266669,4.919572,0.0600510836,0.0945105851,0.04966689,9.93001449E-05,-0.0001417991,-0.0003148442,-0.000763073564,-0.00180399627,1.16525233,0.1021871,-0.0107727051,0.0246942844,0.00177134946,-0.00223698374,-0.0003172871,-0.00075365603,-0.00180957816,1.1560123,0.09944771,-0.0106201172,0.0247381534,0.0017859356,-0.00225161412,-0.5500161,2.1321528,2.73881,3.51421022
1527,30.539989179421767,9185,0,0,0,0,0,-0.000143349331,0,-0.000993596,-0.000143349331,0,-0.000993596,1,0,0,2.86698537E-06,0,1.98719135E-05,0,0,0,-0.00062623946,-0.00147655606,-0.0002221831,-0.152191162,0.0288007073,0.04668544,0.00180852879,6.578568E-05,0.0027545474,0.000124463768,4.38094139E-05,-0.000724340847,0.02404851,0.03468001,0.07408543,-0.00236148387,-1.33585345E-05,-0.00175579044,0.000118870666,8.383393E-05,-0.0005450849,0.0209117662,0.0335627533,0.07431965,-0.00484727137,-0.000226533826,-0.00187587354,2.11519782E-05,0.002405703,0.00102384062,4.922015,0.06152084,0.09430117,0.04981855,0.0001015359,-0.0001429941,2.10881881E-05,0.002408132,0.00102258916,4.91950846,0.06005121,0.09451029,0.0495822765,0.000101075217,-0.00014186601,-0.000316386344,-0.000766500831,-0.00181266223,1.1653,0.102196343,-0.0107727051,0.0247966312,0.00178850745,-0.002215012,-0.00031797422,-0.0007557571,-0.00181230088,1.15603089,0.0994532555,-0.0106201172,0.0247687716,0.00179202389,-0.00224613375,-0.5500161,2.13215256,2.73881,3.51421022
1528,30.559989172335598,9192,0,0,0,0,0,-0.000143418263,0,-0.0009933203,-0.000143418263,0,-0.0009933203,1,0,0,2.86836416E-06,-5.96046448E-06,1.98663965E-05,0,0,0,-0.000626177469,-0.00148370862,-0.00022217918,-0.152191162,0.0288007334,0.0466844328,0.001808881,6.531225E-05,0.00275536231,0.000124418933,3.47048044E-05,-0.000732681947,0.0240284782,0.0346799865,0.07408571,-0.00240340712,-1.38457735E-05,-0.00175533444,0.000118802651,7.484853E-05,-0.000548095966,0.02090673,0.03356278,0.07431979,-0.004861989,-0.000226971169,-0.00187527644,2.09534537E-05,0.002405718,0.00102375832,4.92218733,0.0615223944,0.0943018,0.0500698425,9.887513E-05,-0.000142875986,2.09489572E-05,0.00240544975,0.00102276355,4.919561,0.06005212,0.0945102,0.0496670976,9.942611E-05,-0.00014186246,-0.000314785633,-0.0007620752,-0.00180409779,1.16525483,0.1021861,-0.0107727051,0.0246968586,0.00177110988,-0.0022368147,-0.000317061378,-0.000754088163,-0.00180924044,1.15602219,0.09945184,-0.0106201172,0.02472773,0.00178584922,-0.00224983669,-0.5500161,2.1321528,2.73881,3.51421022
1529,30.579989165249433,9198,0,0,0,0,0,-0.000143345751,0,-0.0009935142,-0.000143345751,0,-0.0009935142,1,0,0,2.86691375E-06,1.49011612E-08,1.98702764E-05,0,0,0,-0.000626209658,-0.00147654116,-0.000222178,-0.152191162,0.02880089,0.04668526,0.00180876488,6.55239855E-05,0.00275459629,0.000124536178,4.38094139E-05,-0.000724278,0.0240466837,0.03468008,0.0740852654,-0.00236129435,-1.36734106E-05,-0.00175605272,0.000118852477,8.38637352E-05,-0.0005485955,0.0208957139,0.0335629471,0.0743197352,-0.00486462144,-0.0002269295,-0.00187564525,2.11508232E-05,0.002405718,0.00102399639,4.92201662,0.0615207478,0.0943005458,0.04981878,0.000101633043,-0.000142782839,2.11210918E-05,0.00241035223,0.00102294656,4.91959953,0.06005149,0.0945101753,0.04966924,9.81934354E-05,-0.000142203,-0.000316401536,-0.000766485929,-0.00181252765,1.1653043,0.102197111,-0.0107727051,0.0247953739,0.00178827788,-0.00221585087,-0.000316873775,-0.00075289607,-0.00180969434,1.15599275,0.09944124,-0.0106201172,0.0247423183,0.00178480707,-0.00224785926,-0.5500161,2.13215256,2.73881,3.51421022
1530,30.599989158163265,9204,0,0,0,0,0,-0.000143405152,0,-0.0009933324,-0.000143405152,0,-0.0009933324,1,0,0,2.868102E-06,-5.96046448E-06,1.98666385E-05,0,0,0,-0.000626122346,-0.00148372352,-0.0002221929,-0.152191162,0.02880018,0.04668425,0.0018087175,6.47926063E-05,0.0027553644,0.0001242142,3.46899033E-05,-0.000732563145,0.0240268111,0.034679208,0.07408568,-0.00240320782,-1.45936119E-05,-0.00175401906,0.000118991346,7.480383E-05,-0.0005454495,0.02090185,0.0335618034,0.0743194446,-0.004848421,-0.000227918208,-0.00187594339,2.10077342E-05,0.00240518153,0.00102395343,4.92218828,0.0615221038,0.0943023562,0.0500700325,9.83316E-05,-0.000143791651,2.12194846E-05,0.00240311027,0.0010226398,4.91953468,0.0600497425,0.09451006,0.04958362,0.00010013381,-0.000141914556,-0.000314784615,-0.000762864947,-0.00180386251,1.16525435,0.102186985,-0.0107727051,0.0246913973,0.00177132641,-0.00223623519,-0.000317828119,-0.0007584691,-0.00181221729,1.15600514,0.099448666,-0.0106201172,0.0247660168,0.00179257058,-0.002241261,-0.5500161,2.1321528,2.73881,3.51421022
1531,30.619989151077096,9211,0,0,0,0,0,-0.000143343466,0,-0.0009936393,-0.000143343466,0,-0.0009936393,1,0,0,2.86686827E-06,1.49011612E-08,1.987278E-05,0,0,0,-0.000626227,-0.00147689879,-0.000222168208,-0.152191162,0.0288008209,0.0466858819,0.00180855684,6.601102E-05,0.00275224168,0.000124464539,4.38243151E-05,-0.0007242939,0.0240457058,0.03468015,0.07408534,-0.00236100168,-1.28195825E-05,-0.00175599346,0.00011884085,8.3848834E-05,-0.0005442848,0.0209171381,0.0335629359,0.074319005,-0.00484354934,-0.000225867116,-0.00187593582,2.11310344E-05,0.00240574777,0.001024141,4.922019,0.0615211427,0.0943007246,0.04981923,0.000102346312,-0.0001429007,2.10172311E-05,0.00240880251,0.00102210091,4.919483,0.06005147,0.09450943,0.0495785475,0.00010236496,-0.000141696059,-0.000316358928,-0.000766471,-0.00181250949,1.16530371,0.1021989,-0.0107727051,0.0247950815,0.00178800523,-0.00221644,-0.0003180708,-0.0007544756,-0.00181269622,1.15605938,0.0994598,-0.0105896,0.02477509,0.00179210049,-0.002248501,-0.5500161,2.13215256,2.73881,3.51421022
1532,30.639989143990928,9217,0,0,0,0,0,-0.000143452024,0,-0.0009933384,-0.000143452024,0,-0.0009933384,1,0,0,2.86903924E-06,-5.96046448E-06,1.986676E-05,0,0,0,-0.00062619953,-0.00148373842,-0.000222187824,-0.152191162,0.02880111,0.0466844924,0.00180893,6.57054552E-05,0.002755211,0.00012438347,3.46899033E-05,-0.0007325733,0.02402619,0.0346804671,0.074085854,-0.00240271841,-1.35501823E-05,-0.001755257,0.000118966018,7.484853E-05,-0.000547995733,0.02091331,0.0335632861,0.07432,-0.00486161932,-0.0002267145,-0.00187617866,2.10171438E-05,0.00240518153,0.00102402968,4.92219,0.0615232959,0.09430221,0.0500702225,9.916296E-05,-0.000143134253,2.09791942E-05,0.0024060607,0.00102297054,4.919538,0.06005209,0.0945106,0.0496673845,9.884937E-05,-0.000141330966,-0.000314813136,-0.000762850046,-0.00180382608,1.16525328,0.102188796,-0.0107727051,0.0246910751,0.0017712831,-0.00223685964,-0.000317301921,-0.0007522553,-0.00180884916,1.15605021,0.09945273,-0.0106201172,0.0247193985,0.00178597262,-0.00225400762,-0.5500161,2.1321528,2.73881,3.51421022
1533,30.659989136904759,9223,0,0,0,0,0,-0.000143353842,0,-0.0009935349,-0.000143353842,0,-0.0009935349,1,0,0,2.86707564E-06,1.49011612E-08,1.98706912E-05,0,0,0,-0.0006262362,-0.00147654116,-0.000222166665,-0.152191162,0.0288014412,0.0466855019,0.00180855836,6.577579E-05,0.00275406986,0.000124523474,4.38094139E-05,-0.000724187761,0.0240448136,0.0346806534,0.07408543,-0.0023607898,-1.35910241E-05,-0.00175602955,0.000118840493,8.383393E-05,-0.000548482232,0.0209030546,0.0335635431,0.074319765,-0.00486411573,-0.0002268285,-0.00187563151,2.1141559E-05,0.00240573287,0.00102416635,4.92202044,0.06152179,0.09430085,0.049819,0.000101471742,-0.000142808756,2.104122E-05,0.00240986049,0.00102352048,4.91957951,0.0600524843,0.09451007,0.0496703647,9.897387E-05,-0.000142008314,-0.0003163566,-0.000766471,-0.00181252731,1.16530073,0.102198415,-0.0107727051,0.0247951876,0.00178821036,-0.0022153398,-0.000316944934,-0.00075289607,-0.00180888362,1.15601122,0.0994467,-0.0106201172,0.0247252788,0.00178491732,-0.00224978244,-0.5500161,2.13215256,2.73881,3.51421022
1534,30.679989129818594,9229,0,0,0,0,0,-0.000143407844,0,-0.0009933457,-0.000143407844,0,-0.0009933457,1,0,0,2.86815566E-06,-5.96046448E-06,1.98669077E-05,0,0,0,-0.000626150053,-0.00148373842,-0.000222184608,-0.152191162,0.0288008936,0.0466844365,0.00180886651,6.484695E-05,0.00275538675,0.000124224156,3.46899033E-05,-0.0007325328,0.0240252446,0.0346798971,0.07408574,-0.00240294752,-1.44728847E-05,-0.001754147,0.000118971795,7.480383E-05,-0.000545321964,0.0209100172,0.0335626043,0.07431931,-0.004847885,-0.000227743,-0.00187592558,2.11019542E-05,0.00240516663,0.0010239901,4.922192,0.0615227968,0.09430217,0.0500700623,9.839979E-05,-0.000144005651,2.10196431E-05,0.00240314,0.001023222,4.919517,0.0600511245,0.09450974,0.0495847426,9.97639945E-05,-0.000141458208,-0.0003146999,-0.000762984157,-0.00180387055,1.16525042,0.102188043,-0.0107727051,0.024692161,0.00177118974,-0.00223498768,-0.000317929778,-0.000757709146,-0.0018116401,1.156014,0.0994510949,-0.0106201172,0.0247545186,0.001792497,-0.00224368,-0.5500161,2.1321528,2.73881,3.51421022
1535,30.699989122732426,9236,0,0,0,0,0,-0.000143353565,0,-0.0009935702,-0.000143353565,0,-0.0009935702,1,0,0,2.86707018E-06,1.49011612E-08,1.98713969E-05,0,0,0,-0.0006262798,-0.00147654116,-0.000222172181,-0.152191162,0.028801268,0.04668554,0.00180861913,6.571514E-05,0.002754163,0.000124501981,4.38243151E-05,-0.0007242501,0.0240441766,0.0346805379,0.07408528,-0.00236090971,-1.31685847E-05,-0.00175607158,0.000118824348,8.38786364E-05,-0.0005477914,0.0209060945,0.0335633829,0.07431901,-0.00486088265,-0.0002263154,-0.00187571021,2.114543E-05,0.00240576267,0.00102415134,4.922023,0.0615214556,0.09430069,0.0498191826,0.000101874917,-0.000142856239,2.08815018E-05,0.00241100788,0.00102256378,4.919568,0.0600520372,0.0945095,0.0496656746,9.992792E-05,-0.000141544035,-0.000316347141,-0.000766485929,-0.00181253371,1.16530156,0.102198415,-0.0107727051,0.0247960072,0.00178807986,-0.002215496,-0.00031732308,-0.0007516742,-0.00181004382,1.15601647,0.09944771,-0.0106201172,0.02474982,0.0017852342,-0.00225434173,-0.5500161,2.13215256,2.73881,3.51421022
1536,30.719989115646257,9243,0,0,0,0,0,-0.000143404264,0,-0.0009934284,-0.000143404264,0,-0.0009934284,1,0,0,2.86808427E-06,-5.96046448E-06,1.986856E-05,0,0,0,-0.0006261241,-0.00148372352,-0.0002221858,-0.152191162,0.028800441,0.0466844551,0.00180889294,6.446628E-05,0.00275532622,0.000124295228,3.46601E-05,-0.0007254438,0.02406358,0.03467928,0.07408583,-0.00236801361,-1.50111973E-05,-0.00175418949,0.000119078293,7.478893E-05,-0.0005489401,0.0208938736,0.03356171,0.07432004,-0.00486558536,-0.000228552424,-0.0018761002,2.10558774E-05,0.00240187347,0.0010236922,4.92199135,0.0615212023,0.0943018645,0.0498969257,0.000101240112,-0.0001434717,2.10677863E-05,0.00240476429,0.00102297729,4.91960669,0.0600507781,0.09451083,0.0496702865,9.75009243E-05,-0.00014133715,-0.0003165712,-0.0007659048,-0.00180891284,1.16535187,0.1022096,-0.0107421875,0.02473966,0.001784732,-0.00222993456,-0.000316924066,-0.0007559955,-0.001809208,1.15597486,0.09944148,-0.0106201172,0.0247292165,0.001785693,-0.00224656216,-0.5500161,2.13215256,2.73881,3.51421022
